"Topic","Label","DisambiguatedLabel","Definition","OriginalDefinition","Comment","Namespace","TermBasis","TermGroup","HappinessIndex","SeeAlso","Example","DateCreated","LastModified","Type","PreviousVersion","Contributor","Creator","Coverage","Domain","Range","FieldType","FieldSize","FieldValue","FieldTooltip","FieldAttributes","SameAs","Equivalent","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Definitions.Ants_Physiology","Physiology","","The functional processes of a taxon, organ, system, or taxa.","","","Ants","http://en.wikipedia.org/wiki/Yellow_crazy_ant","Knowledge","1","","Yellow crazy ants exhibit unicolonial behaviour and have formed multiple large high-density supercolonies on Christmas Island.<br/>Although many ant species exhibit unicoloniality, the supercolonies reach new heights in the case of invasive species in their introduced environment. Literally meaning, ""one colony"", unicolonial behaviour is characterized by the cooperation and lack of aggressive behaviour between the foraging ants of multiple colonies, each with their own queen. The lack of competition between colonies gives the ants a competitive edge, and enables them to reach unusually high densities. Densities of up to 2,254 foraging ants per m2 with a biomass of 1.85 g per m2, and densities reached 10.5 nests entrances per m2. This represents the highest density of foraging ants ever recorded. [3]<br/>Furthermore, this multi-nest (polydomous) and multi-queen (polygynous) structure increases the probability of colony survival. Nests can contain up to 300 queens and 2,500-3,600 workers over areas as large as 150 hectares. [4]<br/>Although introduced to Christmas Island between 1915 and 1934, the first supercolony was discovered in 1989, and after 1996 supercolonies have been forming rapidly. By September 2002, 28% of the 10,000 hectares of rainforest on the island were infested. ( [5] in [3])<br/>Three different mechanisms contribute to maintaining the unusually high numbers of yellow crazy ants on Christmas Island. The enemy release hypothesis, suggests that lack of pressure from co-evolved natural enemies may allow organisms to achieve a large colonial size. [6] Another hypothesis relies on the fact that reduced intracolony aggression enables foraging ants to use the energy allocated to colony defense on expanding their colony. [7]<br/>Finally, the superior efficiency compared to native species at exploiting a diverse array of resources enables the ants to maintain a high foraging rate and thus increase in numbers.[8]","","","","","","","","","","richtext","","","","","","","PaulAlexander","1276222324","BaseUserMapping_333","1304790043","6","Ants","d12a743bdfb39f7c2d0cb9d89a14ab1c"
"TaxonProfile/Definitions.Ants_Predators","Predators","","An organism that consumes another organism","","the caterpillars of some butterflies, especially those in the families Lycaenidae and Noctuidae, secrete honeydew that attracts these ants.  The ants then spend considerable time tending the caterpillars, 'milking' them for honeydew by stroking them gently with their antennae.  In return, the caterpillars gain protection as the ants attack the predators and parasites that would otherwise attack them.  In some cases these caterpillars get an additional advantage by gaining entry into the ant's nest where they feed on the ants' larvae!  While a definite benefit for the caterpillars it's not so good for the ants. [[http://anic.ento.csiro.au/ants/biota_details.aspx?BiotaID=37159][Ants Down Under]]","Ants","","Ecology","","","","","","","","<a href=","","","","","richtext","","","","","","","PaulAlexander","1275464173","BaseUserMapping_333","1304790043","4","Ants","77f31c1ae14eeac424414a4cf84901b8"
"TaxonProfile/Definitions.Ants_Supercolonies","Supercolonies","","A group of nests where ants do not exhibit mutual aggression, ants from different supercolonies of the same species do exhibit mutual aggression. Populations in supercolonies do not necessarily span a contiguous area.","","","Ants","http://en.wikipedia.org/wiki/Yellow_crazy_ant","Knowledge","1","","Worker ants are monomorphic and have a life cycle of 76-84 days. They have a body length of approximately 4mm, a yellow brownish colour with a darker brown gaster and remarkably long legs and antennae. They are weakly sclerotized, have an oval-shaped head, mandibles with 8 teeth and 11-segmented antennae. The mesosoma is slender, pronotum narrow, with an almost-straight dorsum in profile. The anterior portion of the mesonotal dorsum, back to the propodeum, is gently concave in profile. The propodeal dorsum is convex in profile. The petiole is thick, with an inverted-U-shaped crest.[1] Although they cannot sting, the ants spray formic acid in defence and, while this in itself does not kill the target, it can cause blindness and lead to death by starvation in many vertebrate victims.","","","","","","","","","","richtext","","","","","","","PaulAlexander","1276222381","BaseUserMapping_333","1304790043","7","Ants","e616f92093633b020ad2fb26cd5a1c37"
"TaxonProfile/Definitions.AustBirds_Describer","Describer","Taxon Name Author ","The author of the first description of the bird, and to whom the birds name is credited. ","[Placed a]fter each bird's name, the describer is credited, together with the year of first description.","Brackets are used to indicate that the genus in which the species is now placed is different from the one in which it was first described. The year of first description follows the author's name.","AustBirds","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278031886","BaseUserMapping_333","1304790044","4","AustBirds","c2545dfad306dee4e635e42be63a8bbf"
"TaxonProfile/Definitions.AustBirds_Distribution","Distribution","Range","..range [within Australia] determined by the availability of suitable habitat and food...some birds are sedentary, others migrate between two places, and yet other wander nomadically. Approximate number of races stressing those found in Australia.","..range [within Australia] determined by the availability of suitable habitat and food...some birds are sedentary, others migrate between two places, and yet other wander nomadically. Approximate number of races stressing those found in Australia.","Verbatim: Throughout mainland in woodlands and wetter savannas; irregular in Tasmania. Nomadic. No Races.<br/>The DistributionMap shows Australia and excludes places where species occur as rare vagrants, but this is detailed in the AustBirds:Distribution text.  ","AustBirds","","Distribution","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278042454","BaseUserMapping_333","1304790044","4","AustBirds","5bbb112798d2a515c24900e86726d2f2"
"TaxonProfile/Definitions.AustBirds_EnglishName","English name","Common Name","A common name that the bird is known","In Ornithology every bird...has a recognised English or common name.","Birds may be known by many common names and at times popular name are superseded by others more widely used internationally. the most frequent of these alternative names are listed under '[[AustBirds_OtherNames][Other Names]]'Exactmatch with WC:CommonName","AustBirds","","Nomenclature","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278030754","BaseUserMapping_333","1304790044","3","AustBirds","ec6a8f0cb7de5314ed4e5986e64af866"
"TaxonProfile/Definitions.AustBirds_Family","Family","","The classification into which the bird has been grouped.","None","Documented at bottom of each page(One Species Profile per page).","AustBirds","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278031011","BaseUserMapping_333","1304790044","3","AustBirds","c0e62b176c74cd7c9272dde6383cc886"
"TaxonProfile/Definitions.AustBirds_Identification","Identification","","A description of the bird's plumage, skin and eye colour and patternation at various life stages (breeding season, chicks, nestlings or fledglings, and immature plumage stages). Colours have been described using various name but guidance is provided by the accompanying photos.","A description of the bird's plumage, skin and eye colour and patternation at various life stages (breeding season, chicks, nestlings or fledglings, and immature plumage stages). Colours have been described using various name but guidance is provided by the accompanying photos.","OriginalDefinition is a summarization of 6 introductory paragraphs. Voice is treated separately.  ","AustBirds","","Identification","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278033497","BaseUserMapping_333","1304790045","3","AustBirds","ef35158f9de9bbde69429915d963c384"
"TaxonProfile/Definitions.AustBirds_Nesting","Nesting","","Breeding season, the form and structure of the nest, and depending on location, the colouration of the eggs is given. The clutch and egg size are given as well as incubation and fledgling periods.","Breeding season, the form and structure of the nest, and depending on location, the colouration of the eggs is given. The clutch and egg size are given as well as incubation and fledgling periods.","OriginalDefinition is a summarization of 6 introductory paragraphs.","AustBirds","","Knowledge","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278034039","BaseUserMapping_333","1304790045","4","AustBirds","df5c4b2eabb4bf2041696cedb427e7fc"
"TaxonProfile/Definitions.AustBirds_OtherNames","Other names","","The more popular common names used internationally for this bird. The recognised CommonName is documented in AustBirds:CommonName","The most frequent of these alternative names are listed under 'Other names'","","AustBirds","","Nomenclature","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278030813","BaseUserMapping_333","1304790045","3","AustBirds","424ce44fe49da151f05304c056b6b68c"
"TaxonProfile/Definitions.AustBirds_Size","Size","Length","The length or height of each bird is the measurement from the tip of the bill to the tip of the tail rounded to the nearest 5 millimetres.","The length and height of each bird is given. Where the bill or tail is unusually long, its form is stressed.","Length in presented as part of the Identification section.","AustBirds","","Knowledge","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278032372","BaseUserMapping_333","1304790046","5","AustBirds","b0fcdb41f51d5ff73de3b68f8d2f88c7"
"TaxonProfile/Definitions.AustBirds_Voice","Voice","","The sounds birds make, to call of danger, to keep in contact with one another, to keep a flock together when feeding,...during the breeding season and even throughout the year, birds utter phrases to proclaim their territory and attract a mate. When ever possible, each bird's different calls and song are described separately in the passerines(see AustBirds:Voice:Comment).","The sounds birds make, to call of danger, to keep in contact with one another, to keep a flock together when feeding,...during the breeding season and even throughout the year, birds utter phrases to proclaim their territory and attract a mate. When ever possible, each bird's different calls and song are described separately in the passerines.","Passerines: Order Passeriformes are Perching or songbirds","AustBirds","","Knowledge","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278033611","BaseUserMapping_333","1304790046","4","AustBirds","d246c15a69435e8bfe18423ec3ec63c2"
"TaxonProfile/Definitions.BBBirds_Appearance","Appearance","","Appearance","","","BBBirds","","Description","1","","Small bold bird with long tail held erect. Breeding males metallic blue and navy, females and immatures brown, non-breeding males also brown but with blue tail.","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291778885","BaseUserMapping_333","1304790046","2","BBBirds","f4ed4d969e241a1804e4193ff1b18c07"
"TaxonProfile/Definitions.BBBirds_BreedingInRevegetation","Breeding in revegetation","","Breeding in revegetation","","","BBBirds","","Knowledge","1","","The second most commonly recorded breeding species with  12 records. Reported nest building in October, on the nest  in October, and with recent fledglings from October through to February. ","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291779540","BaseUserMapping_333","1304790047","2","BBBirds","ad497f6d2afae9fbdaef1c4f930677cc"
"TaxonProfile/Definitions.BBBirds_CommonName","Common name","","Common Name","","","BBBirds","","Nomenclature","1","","superb fairy-wren","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291779328","BaseUserMapping_333","1304790047","2","BBBirds","c45be18efc40d7bf003e28bf87903db9"
